"account","permitID","agencyID","permitStatus","desc","stateClass","permitType","propertyType","issueDate","year","siteNo","sitePrefix","siteStreet","siteType","siteSuffix","siteApt"
"0580910030054","3","000","M","DEMO DWG","A1","13","R","07/07/2015",2016,NA,NA,NA,NA,NA,NA
"0580940000087","1198549","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"06/12/2009",2011,"2205","W","34TH",NA,"ST",NA
"0581050000006","1215907","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"01/11/2010",2011,"4202",NA,"MARINA",NA,"ST",NA
"0581050000007","1380016","061","C","DEMO RES/SEWER DISCONNECT",NA,"13",NA,"12/04/2013",2014,"4204",NA,"MARINA",NA,"ST",NA
"0581050000009","1234569","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"06/08/2010",2012,"4208",NA,"MARINA",NA,"ST",NA
"0581150020003","1","051","C","DEMO","A1","13",NA,"11/02/2011",2012,NA,NA,NA,NA,NA,NA
"0581190090001","1","051","C","DEMO","A1","13",NA,"09/14/2012",2013,NA,NA,NA,NA,NA,NA
"0581200000002","1","051","C","DEMO","A1","13",NA,"10/19/2011",2012,NA,NA,NA,NA,NA,NA
"0581310000029","1126793","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"08/21/2007",2008,"6616",NA,"RUPLEY",NA,"CI",NA
"0581310000057","1269066","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"05/06/2011",2012,"6674",NA,"RUPLEY",NA,"CI",NA
"0581410000009","1249257","061","C","DEMO RES / SEWER DISC",NA,"13",NA,"11/08/2010",2011,"5434",NA,"SAN JOSE",NA,"ST",NA
"0581410000017","1310108","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"05/24/2012",2013,"5427",NA,"SAN JUAN",NA,"ST",NA
"0581420000014","1","040","C","DEMO","A1","13",NA,"10/09/2006",2008,NA,NA,NA,NA,NA,NA
"0581440000020","1125254","061","C","DEMO RES SEWER DISC",NA,"13",NA,"01/19/2007",2008,"5539",NA,"ARAPAHOE",NA,"ST",NA
"0581440000036","2","061","C","DEMO RES SEWER DISC",NA,"13",NA,"01/19/2007",2008,"5539",NA,"ARAPAHOE",NA,"ST",NA
"0581460000018","1428114","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"12/05/2014",2015,"5531",NA,"MARGARITA",NA,"ST",NA
"0581470000007","1172134","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"11/12/2008",2009,"5428",NA,"MARGARITA",NA,"ST",NA
"0581470000008","1172308","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"11/14/2008",2009,"5428",NA,"MARGARITA",NA,"ST","B"
"0581590000023","2","061","C","DEMO","A1","13",NA,"10/27/2004",2006,NA,NA,NA,NA,NA,NA
"0581590000024","1","061","C","DEMO","A1","13",NA,"08/16/2004",2006,NA,NA,NA,NA,NA,NA
"0581600000006","2","000","C","DEMO","A1","13",NA,"02/25/2011",2012,NA,NA,NA,NA,NA,NA
"0581600000007","1160786","061","C","DEMO",NA,"13",NA,"07/07/2008",2010,"6925",NA,"LIVERPOOL",NA,"ST",NA
"0581600000016","1","000","C","DEMO","F1","13",NA,"01/01/2008",2008,NA,NA,NA,NA,NA,NA
"0581750000009","1",NA,"C",NA,"A1","13",NA,"12/30/1899",2014,NA,NA,NA,NA,NA,NA
"0581870000003","1368128","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"08/30/2013",2014,"6204",NA,"SAINT AUGUSTINE",NA,"ST",NA
"0581880000011","1205875","061","C","DEMO RES/NO SEWER DISC",NA,"13",NA,"09/04/2009",2011,"4005",NA,"COSBY",NA,"ST",NA
"0581890000003","1","000","C","DEMO","C1","13",NA,"01/01/2008",2008,NA,NA,NA,NA,NA,NA
"0582120000009","1423584","061","C","DEMO DUPLEX/SEWER DISC",NA,"13",NA,"11/07/2014",2015,"6331",NA,"ENGLAND",NA,"ST",NA
"0582270000016","1205859","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"09/17/2009",2010,"6501",NA,"CONLEY",NA,"ST",NA
"0582290000004","1418023","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"09/25/2014",2015,"2519",NA,"MCCLENDON",NA,"ST",NA
"0582290000011","1249398","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"11/09/2010",2011,"2437",NA,"MCCLENDON",NA,"ST",NA
"0582290000012","1215466","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"01/04/2010",2011,"2433",NA,"MCCLENDON",NA,"ST",NA
"0582290000028","1320571","061","C","GARGE DEMO",NA,"13",NA,"08/15/2012",2013,"2434",NA,"SHERIDAN",NA,"ST",NA
"0582290000032","1","000","C","DEMO","A1","13",NA,"12/27/2005",2006,NA,NA,NA,NA,NA,NA
"0582300000012","1329320","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"10/18/2012",2013,"2419",NA,"SHERIDAN",NA,"ST",NA
"0582360040014","1","000","C","OMITTED 2ND BLDG AT REAR","A1","13",NA,"08/09/2012",2012,NA,NA,NA,NA,NA,NA
"0582390100007","1123321","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"12/14/2007",2008,"3001",NA,"PECAN",NA,"ST",NA
"0582400010003","2","000","C","DEMO","C1","13",NA,"07/24/2007",2007,NA,NA,NA,NA,NA,NA
"0582430010008","1251139","061","C","DEMO GARAGE/SEWER DISC",NA,"13",NA,"12/09/2010",2012,"1413","W","12TH",NA,"ST",NA
"0582430020005","1127491","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"11/13/2007",2008,"1203","N","DURHAM",NA,"DR",NA
"0582430040001","1","000","C","DEMO","C1","13",NA,"12/30/1899",2008,NA,NA,NA,NA,NA,NA
"0582450010019","1358178","061","C","DEMO BLD/SEWER DISCONNECT",NA,"33",NA,"06/21/2013",2014,"1908",NA,"LITTLE YORK",NA,"RD",NA
"0582450010034","1221527","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"03/30/2010",2011,"1612",NA,"LITTLE YORK",NA,"RD",NA
"0582470000015","1250684","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"12/01/2010",2011,"2916",NA,"GOLFCREST",NA,"BL",NA
"0582470000019","1252378","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"12/30/2010",2011,"3006",NA,"GOLFCREST",NA,"BL",NA
"0582490000001","1273734","061","C","DEMO/NO SEWER NEEDED SEE 101 COMMENTS (DETACHED GA",NA,"13",NA,"06/03/2011",2012,"2502",NA,"STEVENS",NA,"ST",NA
"0582500000014","2","000","C","DEMO","A1","13",NA,"02/27/2013",2013,NA,NA,NA,NA,NA,NA
"0582500000016","1","000","C","FIRE RPT","A1","13",NA,"10/28/2011",2014,NA,NA,NA,NA,NA,NA
"0582540030020","2",NA,"C","DEMO","A1","13",NA,"01/11/2012",2012,NA,NA,NA,NA,NA,NA
"0582540040004","1","040","C","DEMO","C1","13",NA,"12/30/1899",2005,NA,NA,NA,NA,NA,NA
"0582550060003","1","000","C","DEMO DWG","C3","13",NA,"01/01/2008",2009,NA,NA,NA,NA,NA,NA
"0582550060009","2",NA,"C","DEMO OLD HOME","A1","13",NA,"01/12/2012",2012,NA,NA,NA,NA,NA,NA
"0582590120010","1",NA,"C","DEMO DWG, CANOPY & SHED","A3","13",NA,"03/13/2014",2014,NA,NA,NA,NA,NA,NA
"0582590120011","1","000","C","DEMO'D DWG","A1","13",NA,"01/07/2015",2015,NA,NA,NA,NA,NA,NA
"0582610000004","1","000","C","DEMO","C3","13",NA,"01/02/2015",2015,NA,NA,NA,NA,NA,NA
"0582620170012","1","000","C","DEMO","C3","13",NA,"01/02/2015",2015,NA,NA,NA,NA,NA,NA
"0582620180013","2","000","C","DEMO","A1","13",NA,"07/10/2010",2013,NA,NA,NA,NA,NA,NA
"0582630210010","2","000","C","DEMO","A1","13","R","01/01/2008",2008,NA,NA,NA,NA,NA,NA
"0582680320005","1","000","C","DEMO","A2","13",NA,"08/13/2009",2010,NA,NA,NA,NA,NA,NA
"0582690340012","1","000","C","DEMO","A2","13",NA,"01/01/2008",2008,NA,NA,NA,NA,NA,NA
"0582730420005","2","000","C","DEMO","C1","13",NA,"01/03/2015",2015,NA,NA,NA,NA,NA,NA
"0582750450001","1",NA,"C","RES DEMO","A1","13",NA,"12/30/1899",2015,NA,NA,NA,NA,NA,NA
"0582930000042","1","061","C","DMEO","A1","13",NA,"05/12/2005",2006,NA,NA,NA,NA,NA,NA
"0583030000004","1287365","061","C","DEMO BLD / NO SEWER DISC (CANOPY)",NA,"33",NA,"10/13/2011",2012,"10086",NA,"LONG POINT",NA,"RD","CNPY"
"0583030000027","3","000","C","PARTIAL DEMO OF BLDGS","B1","33","C","12/30/1899",2006,NA,NA,NA,NA,NA,NA
"0583030000034","1393119","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"03/26/2014",2015,"1051",NA,"WITTE",NA,"RD",NA
"0583100000005","1","051","C","DEMO","A1","13",NA,"01/28/2013",2014,NA,NA,NA,NA,NA,NA
"0583100000012","2","000","C","DEMO","A1","13",NA,"12/30/1899",2007,NA,NA,NA,NA,NA,NA
"0583100000021","2","000","C","DEMO","A1","13",NA,"01/30/2006",2006,NA,NA,NA,NA,NA,NA
"0583130000005","2","000","C","DEMO STORM DAMAGED DWG.","B2","13",NA,"07/23/2009",2009,NA,NA,NA,NA,NA,NA
"0583190000021","1","000","C","DEMO DWG","A3","13",NA,"01/01/2008",2009,NA,NA,NA,NA,NA,NA
"0583200000013","3","000","C","DEMO","A1","43",NA,"12/30/1899",2015,NA,NA,NA,NA,NA,NA
"0583270000021","2","051","C","DEMO","A1","13",NA,"08/18/2010",2011,NA,NA,NA,NA,NA,NA
"0583290000017","2","051","C","DEMO","C1","13",NA,"01/28/2013",2014,NA,NA,NA,NA,NA,NA
"0583290000026","1","051","C","DEMO","B2","13",NA,"01/28/2013",2014,NA,NA,NA,NA,NA,NA
"0583290000027","1","051","C","DEMO","A1","13",NA,"11/27/2013",2014,NA,NA,NA,NA,NA,NA
"0583340000003","2","051","C","DEMO","A1","13",NA,"08/12/2014",2015,NA,NA,NA,NA,NA,NA
"0583350000001","2","051","C","DEMO","A1","13",NA,"05/27/2010",2011,NA,NA,NA,NA,NA,NA
"0583350000003","2","000","C","DEMO","A1","13",NA,"01/01/2011",2011,NA,NA,NA,NA,NA,NA
"0583380020011","3",NA,"C","DEMOLITION","A1","13","R","06/23/2009",2009,NA,NA,NA,NA,NA,NA
"0590030020002","1124021","061","C","DEMO RES SEWER DISC",NA,"13",NA,"12/28/2007",2008,"3711",NA,"BOLIN",NA,"RD",NA
"0590030050015","1137055","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"02/19/2008",2009,"11525",NA,"NORTHWEST",NA,"FW",NA
"0590030130017","1342528","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"02/12/2013",2014,"11330",NA,"NORTHWEST",NA,"FW",NA
"0590030140006","1395056","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"04/01/2014",2015,"11404",NA,"NORTHWEST",NA,"FW",NA
"0590030170008","1373398","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"10/07/2013",2014,"6121",NA,"MILWEE",NA,"ST",NA
"0590030170012","2","000","C","DEMO","C1","13",NA,"01/16/2014",2014,NA,NA,NA,NA,NA,NA
"0590030230014","1",NA,"C","CORRECTED SQFT OF PAVING","F1","33",NA,"12/30/1899",2014,NA,NA,NA,NA,NA,NA
"0590030230014","1171050","061","C","DEMO OF SHED#1 ONLY",NA,"33",NA,"10/30/2008",2011,"5514","W","34TH",NA,"ST",NA
"0590030230014","1171052","061","C","DEMO OF SHED #2 ONLY",NA,"33",NA,"10/30/2008",2011,"5514","W","34TH",NA,"ST",NA
"0590030230014","1171053","061","C","DEMO OF SHED #3 ONLY",NA,"33",NA,"10/30/2008",2011,"5514","W","34TH",NA,"ST",NA
"0590030230016","1263751","061","C","DEMO BLD/NO SEWER REQUIRED SEE 101 COMMENTS (CELL",NA,"33",NA,"03/30/2011",2012,"5512","W","34TH",NA,"ST",NA
"0590030240016","1342531","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"02/12/2013",2014,"11290",NA,"NORTHWEST",NA,"FW",NA
"0590030300032","1335002","061","C","DEMO BLD/SEWER DISCONNECT",NA,"33",NA,"12/04/2012",2013,"11150",NA,"NORTHWEST",NA,"FW",NA
"0590060080003","1353512","061","C","DEMO RES /SEWER DISC",NA,"13",NA,"05/16/2013",2014,"7026",NA,"STAFFORDSHIRE",NA,"ST",NA
"0590060080008","1416377","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"09/02/2014",2015,"7016",NA,"STAFFORDSHIRE",NA,"ST",NA
"0590090020006","2","000","C","FIRE","A1","13",NA,"10/15/2013",2015,NA,NA,NA,NA,NA,NA
"0590090020012","1389940","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"02/19/2014",2015,"716",NA,"BRINGHURST",NA,"ST",NA
"0590130000006","1170655","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"10/24/2008",2009,"5714",NA,"GARDENDALE",NA,"DR",NA
"0590130000010","1141011","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"04/09/2008",2009,"5810",NA,"GARDENDALE",NA,"DR",NA
"0590130000055","2","000","C","DEMO","A1","33",NA,"12/30/2005",2007,NA,NA,NA,NA,NA,NA
"0590130000083","1","000","C","DEMO","C1","13",NA,"01/01/2011",2011,NA,NA,NA,NA,NA,NA
"0590130000105","2","061","C","DEMO","A1","13",NA,"08/20/2004",2006,NA,NA,NA,NA,NA,NA
"0590170030036","1","071","C","DEMO DWG","A1","13",NA,"03/17/2008",2009,"2515",NA,"CRESCENT",NA,"DR",NA
"0590210110001","1",NA,"C","CHECK FOR MISSING BLDG","F1","33",NA,"12/30/1899",2011,NA,NA,NA,NA,NA,NA
"0590210110001","1203483","061","C","DEMO BLD /SEWER DISC",NA,"33",NA,"08/05/2009",2011,"14221",NA,"MAIN",NA,"ST",NA
"0590230120006","1126963","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"09/04/2007",2008,"11438",NA,"FAIRMONT",NA,"ST",NA
"0590250040002","1219319","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"03/01/2010",2011,"3417",NA,"OTIS",NA,"ST",NA
"0590250040008","1266583","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"04/04/2011",2012,"3415",NA,"OTIS",NA,"ST",NA
"0590250040025","1","000","C","VERIFY DEMOLITION  OR  P/U IMPS","A1","13",NA,"09/13/2007",2008,NA,NA,NA,NA,NA,NA
"0590330050005","1373130","061","C","DEMO RES/ SEWER DISC",NA,"13",NA,"10/02/2013",2014,"1249","N","LOOP",NA,NA,NA
"0590350000026","1","085","C","DEMO","A1","13","R","12/30/2003",2005,"3028",NA,"WROXTON","RD",NA,NA
"0590350000029","1","074","C","DEMO","A1","13",NA,"01/18/2010",2011,NA,NA,NA,NA,NA,NA
"0590360000020","1","085","C","DEMO GAR","A1","13",NA,"09/23/2004",2005,NA,NA,NA,NA,NA,NA
"0590360000026","2","085","C","DEMO","C1","13",NA,"01/29/2015",2015,NA,NA,NA,NA,NA,NA
"0590370000008","1","085","C","DEMO","A1","13",NA,"02/18/2005",2006,NA,NA,NA,NA,NA,NA
"0590370000009","1","085","C","DEMO 1 HOUSE","A1","13",NA,"10/18/2005",2006,NA,NA,NA,NA,NA,NA
"0590370000026","2","085","C","DEMO GARAGE","A1","13",NA,"08/01/2007",2008,"3028",NA,"ALBANS",NA,"RD",NA
"0590370000031","2","000","C","DEMO","A1","13",NA,"01/01/2008",2008,NA,NA,NA,NA,NA,NA
"0590370000045","1","085","C","DEMO","A1","13",NA,"07/28/2010",2011,NA,NA,NA,NA,NA,NA
"0590380000004","1","085","C","DEMO","A1","13",NA,"01/28/2011",2012,NA,NA,NA,NA,NA,NA
"0590380000011","2","085","C","DEMO","A1","13",NA,"04/01/2009",2010,NA,NA,NA,NA,NA,NA
"0590380000021","3","085","C","DEMO","A1","13",NA,"02/15/2007",2008,NA,NA,NA,NA,NA,NA
"0590380000030","3","085","C","DEMO GAR","A1","13",NA,"02/23/2004",2005,NA,NA,NA,NA,NA,NA
"0590390000006","1","085","C","DEMO","A1","13",NA,"03/03/2008",2009,NA,NA,NA,NA,NA,NA
"0590390000018","1","085","C","Demolition","A1","13","R","06/21/2002",2005,"3122",NA,"SUNSET","BLVD",NA,NA
"0590390000023","1","000","C","DEMO","C1","13",NA,"12/30/1899",2015,NA,NA,NA,NA,NA,NA
"0590400000007","1","085","C","DEMO","A1","13",NA,"04/02/2008",2009,NA,NA,NA,NA,NA,NA
"0590400000013","2","085","C","DEMO DWG","A1","13",NA,"03/06/2012",2013,NA,NA,NA,NA,NA,NA
"0590400000020","2","085","C","DEMO","A1","13",NA,"05/21/2007",2008,NA,NA,NA,NA,NA,NA
"0590400000026","3","085","C","DEMO","A1","13",NA,"09/12/2007",2008,"2826",NA,"SUNSET",NA,NA,NA
"0590410070002","2","085","C","DEMO","A1","13",NA,"03/10/2006",2007,NA,NA,NA,NA,NA,NA
"0590410070007","2","000","C","DEMO","A1","13",NA,"01/01/2009",2009,NA,NA,NA,NA,NA,NA
"0590410070008","2","085","C","DEMO","A1","13","R","12/11/2007",2008,NA,NA,NA,NA,NA,NA
"0590410070011","3","000","C","DEMO","A1","13",NA,"12/19/2006",2007,NA,NA,NA,NA,NA,NA
"0590410070013","1","085","C","SUBAREAS (581)DEMO","A1","13","R","01/16/2003",2005,"3126",NA,"NOTTINGHAM","ST",NA,NA
"0590410070020","2","000","C","DEMO","A1","13",NA,"01/01/2008",2008,NA,NA,NA,NA,NA,NA
"0590410070022","1","085","C","DEMO","A1","13",NA,"02/10/2005",2006,NA,NA,NA,NA,NA,NA
"0590420000014","2","000","C","DEMO DET. GARG.","A1","13",NA,"01/01/2009",2009,NA,NA,NA,NA,NA,NA
"0590420000016","1","085","C","DEMO","A1","13",NA,"09/12/2007",2008,"2803",NA,"SUNSET",NA,NA,NA
"0590420000018","2","000","C","OLD DWG DEMOED","A1","13",NA,"01/13/2014",2014,NA,NA,NA,NA,NA,NA
"0590420000021","1","085","C","Demolition","C1","13","R","10/29/2003",2005,"2912",NA,"NOTTINGHAM","ST",NA,NA
"0590420000023","1","085","C","DEMO","A1","13",NA,"02/22/2008",2009,NA,NA,NA,NA,NA,NA
"0590420000024","1","085","C","DEMO","A1","13",NA,"02/22/2008",2009,NA,NA,NA,NA,NA,NA
"0590420000027","1","085","C","DEMO","A1","13",NA,"01/24/2008",2009,NA,NA,NA,NA,NA,NA
"0590430000001","1","085","C","DEMO","A1","13",NA,"04/22/2008",2009,NA,NA,NA,NA,NA,NA
"0590430000004","1","085","C","DEMO","A1","13",NA,"07/14/2004",2005,NA,NA,NA,NA,NA,NA
"0590430000005","2","085","C","DEMO","A1","13",NA,"01/14/2004",2005,NA,NA,NA,NA,NA,NA
"0590430000011","1","085","C","DEMO","A1","13",NA,"01/04/2007",2008,NA,NA,NA,NA,NA,NA
"0590430000017","1","085","C","DEMO","A1","13",NA,"09/03/2008",2009,NA,NA,NA,NA,NA,NA
"0590430000021","1","085","C","DEMO","A1","13",NA,"05/08/2007",2008,NA,NA,NA,NA,NA,NA
"0590430000025","1","085","C","Demolition","C1","13","R","12/08/2003",2005,"3030",NA,"QUENBY","ST",NA,NA
"0590430000031","1","085","C","DEMO","A1","13",NA,"02/25/2008",2009,NA,NA,NA,NA,NA,NA
"0590440000001","3","085","C","DEMO","A1","13",NA,"05/30/2007",2008,"2931",NA,"NOTTINGHAM",NA,"ST",NA
"0590440000013","2","085","C","DEMO","A1","13",NA,"12/28/2006",2008,NA,NA,NA,NA,NA,NA
"0590440000031","1","085","C","DEMO","A1","13",NA,"12/30/1899",2005,NA,NA,NA,NA,NA,NA
"0590450000015","1","000","C","DWG DEMO","A1","13",NA,"01/22/2013",2013,NA,NA,NA,NA,NA,NA
"0590450000016","2","085","C","DEMO","A1","13",NA,"10/31/2007",2008,NA,NA,NA,NA,NA,NA
"0590450000025","1","085","C","DEMO","A1","13",NA,"06/04/2004",2005,NA,NA,NA,NA,NA,NA
"0590450000026","1","085","C","DEMO","A1","13",NA,"03/07/2008",2009,NA,NA,NA,NA,NA,NA
"0590450000032","1","085","C","DEMO","C3","13",NA,"08/12/2004",2005,NA,NA,NA,NA,NA,NA
"0590450000034","1","085","C","DEMO","A1","13",NA,"05/09/2007",2008,NA,NA,NA,NA,NA,NA
"0590460000019","1","085","C","DEMO","A1","13",NA,"04/15/2011",2012,NA,NA,NA,NA,NA,NA
"0590460000028","3","085","C","DEMO DWG","A1","13",NA,"02/28/2005",2006,NA,NA,NA,NA,NA,NA
"0590460000031","2","000","C","DEMO OLD DWG","A1","13",NA,"01/01/2015",2015,NA,NA,NA,NA,NA,NA
"0590470000012","1","085","C","DEMO DWG","A1","13",NA,"01/17/2005",2006,NA,NA,NA,NA,NA,NA
"0590470000020","3","085","C","DEMO","A1","13","R","06/06/2008",2009,NA,NA,NA,NA,NA,NA
"0590470000021","1","085","C","DEMO","A1","13",NA,"09/14/2011",2012,NA,NA,NA,NA,NA,NA
"0590470000028","2","085","C","DEMO","A1","13",NA,"03/16/2011",2012,NA,NA,NA,NA,NA,NA
"0590470000030","1","085","C","DEMO","A1","13",NA,"09/21/2010",2011,NA,NA,NA,NA,NA,NA
"0590470000031","1","085","C","DEMO DWG","A1","13",NA,"08/16/2006",2007,NA,NA,NA,NA,NA,NA
"0590470000032","2","085","C","DEMO","A1","13",NA,"08/29/2008",2009,NA,NA,NA,NA,NA,NA
"0590480000001","2","085","C","DEMO DWG","A1","13",NA,"06/14/2006",2007,NA,NA,NA,NA,NA,NA
"0590480000015","2","085","C","DEMO","A1","13",NA,"07/18/2011",2012,NA,NA,NA,NA,NA,NA
"0590480000018","2","085","C","DEMO GARAGE","A1","13",NA,"11/20/2014",2015,NA,NA,NA,NA,NA,NA
"0590480000023","2","085","C","DEMO","A1","13",NA,"04/03/2006",2007,NA,NA,NA,NA,NA,NA
"0590480000024","2","085","C","DEMO","A1","13",NA,"03/22/2006",2007,NA,NA,NA,NA,NA,NA
"0590480000029","2","085","C","DEMO","A1","13",NA,"02/04/2005",2006,NA,NA,NA,NA,NA,NA
"0590490000007","2","085","C","DEMO DWG","A1","13",NA,"12/30/2005",2006,NA,NA,NA,NA,NA,NA
"0590490000013","3","085","C","DEMO 100% 12/04 & 1/05","C1","13","R","04/13/2004",2005,NA,NA,NA,NA,NA,NA
"0590490000015","3","085","C","DEMO DWG","A1","13",NA,"01/28/2005",2006,NA,NA,NA,NA,NA,NA
"0590490000016","1","085","C","DEMO","A1","13",NA,"12/09/2011",2012,NA,NA,NA,NA,NA,NA
"0590490000019","1","085","C","DEMO","A1","13",NA,"01/08/2014",2015,NA,NA,NA,NA,NA,NA
"0590490000024","2","085","C","DEMO 1 HOUSE","A1","13",NA,"10/07/2005",2006,NA,NA,NA,NA,NA,NA
"0590490000046","2","000","C","DEMO","A1","13",NA,"12/13/2005",2006,NA,NA,NA,NA,NA,NA
"0590500000012","4","085","C","DEMO","A1","13",NA,"06/30/2004",2005,NA,NA,NA,NA,NA,NA
"0590500000019","1","085","C","DEMO","A1","13",NA,"05/13/2008",2009,NA,NA,NA,NA,NA,NA
"0590500000021","1","085","C","DEMO","A1","13",NA,"11/07/2006",2007,NA,NA,NA,NA,NA,NA
"0590500000030","1","085","C","DEMO","A1","13",NA,"02/06/2008",2009,NA,NA,NA,NA,NA,NA
"0590510000004","1216873","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"01/26/2010",2011,"3322",NA,"SCOTT",NA,"ST",NA
"0590570000032","1345545","061","C","DEMO BLD/SEWER DISC",NA,"33",NA,"03/01/2013",2014,"6738",NA,"LONG",NA,"DR",NA
"0590650160003","3","000","C","DEMO","A1","13","R","01/18/2005",2005,NA,NA,NA,NA,NA,NA
"0590650160008","1206148","061","C","DEMO RES GARAGE/SEWER DISC",NA,"13",NA,"09/16/2009",2010,"7130",NA,"GAMMAGE",NA,"ST",NA
"0590660180005","2","000","C","DEMO","C1","13",NA,"01/15/2014",2014,NA,NA,NA,NA,NA,NA
"0590680230017","1014849","061","C","DEMO",NA,"13",NA,"12/22/2005",2006,"7107",NA,"MCHENRY",NA,"ST",NA
"0590700270016","1363008","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"07/18/2013",2014,"7203",NA,"KINNEY",NA,"ST",NA
"0590730330006","2","000","C","DEMO","A1","13",NA,"02/06/2006",2006,NA,NA,NA,NA,NA,NA
"0590740340008","1291332","061","C","DEMO GARAGE",NA,"13",NA,"11/29/2011",2012,"7130",NA,"GILLEN",NA,"ST",NA
"0590740350006","1138059","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"03/03/2008",2009,"7222",NA,"GILLEN",NA,"ST",NA
"0590810470001","1307652","061","C","DEMO RES / SEWER DISC",NA,"13",NA,"04/25/2012",2013,"6310",NA,"GAMMAGE",NA,"ST",NA
"0590830520013","1147044","061","C","RES DEMO/ SEWER DISC",NA,"13",NA,"06/30/2008",2009,"6313",NA,"GAMMAGE",NA,"ST",NA
"0590860580007","1392020","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"03/18/2014",2015,"3706",NA,"BELK",NA,"ST",NA
"0590890010001","1","061","C","DEMO RES/SEWER DISC",NA,"13",NA,"04/19/2010",2011,"7005",NA,"LONG",NA,"DR",NA
"0590910000010","1","051","C","DEMO URBAN REHAB","F1","33",NA,"10/20/2014",2015,"3515",NA,"MARKET ST",NA,NA,NA
"0590910000040","4","051","C","DEMO PRIOR TO URBAN REHAB","F1","33",NA,"03/10/2014",2015,"3304",NA,"MINNESOTA ST",NA,NA,NA
"0590920000009","1","051","C","DEMO","X2","13",NA,"04/09/2013",2014,NA,NA,NA,NA,NA,NA
"0590920000009","2","051","C","DEMO","X2","13",NA,"10/07/2013",2016,NA,NA,NA,NA,NA,NA
"0590950000005","2",NA,"C","DEMO CD 1","A1","13",NA,"02/12/2010",2010,NA,NA,NA,NA,NA,NA
"0590970000016","2","051","C","DEMO","A1","13",NA,"03/19/2012",2013,"3228",NA,"ILLINOIS","ST",NA,NA
"0590980000002","1","051","C","DEMO","A1","13",NA,"05/21/2010",2011,NA,NA,NA,NA,NA,NA
"0590980000019","1","000","C","DEMO","A1","13",NA,"12/30/1899",2009,NA,NA,NA,NA,NA,NA
"0590990000005","2",NA,"C","DEMO","A1","13",NA,"12/30/1899",2010,NA,NA,NA,NA,NA,NA
"0591010000006","1","000","C","DEMO","A1","13",NA,"09/01/2010",2011,NA,NA,NA,NA,NA,NA
"0591030000011","1","051","C","DEMO","A1","13",NA,"04/09/2013",2014,NA,NA,NA,NA,NA,NA
"0591060000017","2","000","C","DEMO","A1","13","R","01/20/2006",2006,NA,NA,NA,NA,NA,NA
"0591080000003","2","000","C","DEMO","A1","13",NA,"01/20/2006",2006,NA,NA,NA,NA,NA,NA
"0591080000012","1","051","C","DEMO","A1","13",NA,"01/28/2013",2014,NA,NA,NA,NA,NA,NA
"0591090000011","1","051","C","DEMO","A1","13",NA,"04/11/2012",2014,"3108",NA,"IOWA","ST",NA,NA
"0591100000013","2",NA,"C","DEMO OLD HOME","A1","13",NA,"03/09/2010",2010,NA,NA,NA,NA,NA,NA
"0591100000014","1","051","C","DEMO","A1","13",NA,"04/20/2011",2012,NA,NA,NA,NA,NA,NA
"0591110000004","1","051","C","DEMO","A1","13",NA,"11/30/2010",2011,NA,NA,NA,NA,NA,NA
"0591120000011","1","051","C","DEMO","A1","13",NA,"03/27/2007",2007,NA,NA,NA,NA,NA,NA
"0591140000003","1","051","C","DEMO","A1","13",NA,"01/28/2013",2014,NA,NA,NA,NA,NA,NA
